1087001	-1.253107 
1087002	-1.230091 
1087003	-1.240236 
1087004	-1.281833 
1087005	-1.343409 
1087006	-1.403573 
1087007	-1.435281 
1087008	-1.420952 
1087009	-1.367809 
1087010	-1.301261 
1087011	-1.246583 
1087012	-1.219740 
1087013	-1.226312 
1087014	-1.261701 
1087015	-1.310436 
1087016	-1.347331 
1087017	-1.347991 
1087018	-1.308288 
1087019	-1.248905 
1087020	-1.197526 
1087021	-1.173811 
1087022	-1.186079 
1087023	-1.232321 
1087024	-1.300789 
1087025	-1.370429 
1087026	-1.415633 
1087027	-1.420404 
1087028	-1.391068 
1087029	-1.349265 
1087030	-1.315933 
1087031	-1.303750 
1087032	-1.316382 
1087033	-1.348590 
1087034	-1.385476 
1087035	-1.403975 
1087036	-1.383649 
1087037	-1.324201 
1087038	-1.247103 
1087039	-1.178767 
1087040	-1.137931 
1087041	-1.132812 
1087042	-1.161104 
1087043	-1.209211 
1087044	-1.252615 
1087045	-1.264911 
1087046	-1.237828 
1087047	-1.189133 
1087048	-1.145767 
1087049	-1.127308 
1087050	-1.141871 
1087051	-1.186970 
1087052	-1.249920 
1087053	-1.308053 
1087054	-1.334767 
1087055	-1.316586 
1087056	-1.265149 
1087057	-1.205717 
1087058	-1.160002 
1087059	-1.140105 
1087060	-1.148645 
1087061	-1.178758 
1087062	-1.213230 
1087063	-1.227480 
1087064	-1.204076 
1087065	-1.149465 
1087066	-1.088688 
1087067	-1.046536 
1087068	-1.037872 
1087069	-1.066418 
1087070	-1.124721 
1087071	-1.193293 
1087072	-1.243614 
1087073	-1.253944 
1087074	-1.228610 
1087075	-1.192556 
1087076	-1.170169 
1087077	-1.174984 
1087078	-1.209156 
1087079	-1.264083 
1087080	-1.320153 
1087081	-1.350020 
1087082	-1.333608 
1087083	-1.276378 
1087084	-1.204344 
1087085	-1.144139 
1087086	-1.112773 
1087087	-1.116289 
1087088	-1.149622 
1087089	-1.195356 
1087090	-1.225503 
1087091	-1.215739 
1087092	-1.167344 
1087093	-1.106526 
1087094	-1.062465 
1087095	-1.053447 
1087096	-1.084619 
1087097	-1.148396 
1087098	-1.224400 
1087099	-1.282917 
1087100	-1.299909 
1087101	-1.276760 
1087102	-1.237464 
1087103	-1.207887 
1087104	-1.203826 
1087105	-1.229462 
1087106	-1.277731 
1087107	-1.329915 
1087108	-1.358401 
1087109	-1.341407 
1087110	-1.283005 
1087111	-1.210350 
1087112	-1.152532 
1087113	-1.128021 
1087114	-1.142578 
1087115	-1.189239 
1087116	-1.247763 
1087117	-1.287769 
1087118	-1.284536 
1087119	-1.240330 
1087120	-1.181648 
1087121	-1.136987 
1087122	-1.124042 
1087123	-1.148213 
1087124	-1.203597 
1087125	-1.273199 
1087126	-1.330754 
1087127	-1.350862 
1087128	-1.327255 
1087129	-1.277987 
1087130	-1.229514 
1087131	-1.202013 
1087132	-1.205253 
1087133	-1.238420 
1087134	-1.289578 
1087135	-1.335648 
1087136	-1.349524 
1087137	-1.319112 
1087138	-1.259410 
1087139	-1.199010 
1087140	-1.161574 
1087141	-1.159193 
1087142	-1.192288 
1087143	-1.249939 
1087144	-1.310113 
1087145	-1.344959 
1087146	-1.337223 
1087147	-1.295278 
1087148	-1.244911 
1087149	-1.210502 
1087150	-1.206227 
1087151	-1.235068 
1087152	-1.288985 
1087153	-1.348690 
1087154	-1.386845 
1087155	-1.381935 
1087156	-1.336325 
1087157	-1.274023 
1087158	-1.221759 
1087159	-1.197337 
1087160	-1.207476 
1087161	-1.247974 
1087162	-1.303227 
1087163	-1.347509 
1087164	-1.355017 
1087165	-1.319231 
1087166	-1.259343 
1087167	-1.203894 
1087168	-1.174828 
1087169	-1.182517 
1087170	-1.225465 
1087171	-1.289921 
1087172	-1.350347 
1087173	-1.377251 
1087174	-1.357164 
1087175	-1.305149 
1087176	-1.250748 
1087177	-1.218587 
1087178	-1.221282 
1087179	-1.259082 
1087180	-1.320246 
1087181	-1.381720 
1087182	-1.415200 
1087183	-1.404048 
1087184	-1.357712 
1087185	-1.302835 
1087186	-1.264609 
1087187	-1.258064 
1087188	-1.286955 
1087189	-1.343897 
1087190	-1.409989 
1087191	-1.457558 
1087192	-1.463045 
1087193	-1.425823 
1087194	-1.368635 
1087195	-1.318977 
1087196	-1.295817 
1087197	-1.306586 
1087198	-1.347541 
1087199	-1.403855 
1087200	-1.450986 
1087201	-1.463137 
1087202	-1.430855 
1087203	-1.369736 
1087204	-1.307258 
1087205	-1.266502 
1087206	-1.259935 
1087207	-1.288731 
1087208	-1.342442 
1087209	-1.398685 
1087210	-1.427919 
1087211	-1.410453 
1087212	-1.354137 
1087213	-1.287356 
1087214	-1.238134 
1087215	-1.223341 
1087216	-1.246960 
1087217	-1.300144 
1087218	-1.361167 
1087219	-1.399738 
1087220	-1.393130 
1087221	-1.345300 
1087222	-1.282379 
1087223	-1.231809 
1087224	-1.210821 
1087225	-1.224907 
1087226	-1.268530 
1087227	-1.325092 
1087228	-1.368894 
1087229	-1.375803 
1087230	-1.341442 
1087231	-1.285261 
1087232	-1.234095 
1087233	-1.207755 
1087234	-1.215092 
1087235	-1.254043 
1087236	-1.311305 
1087237	-1.362667 
1087238	-1.380535 
1087239	-1.353043 
1087240	-1.295643 
1087241	-1.237290 
1087242	-1.201966 
1087243	-1.202011 
1087244	-1.237730 
1087245	-1.297290 
1087246	-1.356610 
1087247	-1.385006 
1087248	-1.363920 
1087249	-1.303854 
1087250	-1.234240 
1087251	-1.182296 
1087252	-1.163631 
1087253	-1.180976 
1087254	-1.223829 
1087255	-1.268311 
1087256	-1.283587 
1087257	-1.252273 
1087258	-1.187460 
1087259	-1.120490 
1087260	-1.078644 
1087261	-1.075860 
1087262	-1.111677 
1087263	-1.171125 
1087264	-1.225642 
1087265	-1.243152 
1087266	-1.211755 
1087267	-1.151273 
1087268	-1.094258 
1087269	-1.065527 
1087270	-1.076294 
1087271	-1.124441 
1087272	-1.194600 
1087273	-1.259021 
1087274	-1.286882 
1087275	-1.266134 
1087276	-1.214640 
1087277	-1.163058 
1087278	-1.135530 
1087279	-1.143892 
1087280	-1.188186 
1087281	-1.257026 
1087282	-1.327444 
1087283	-1.369746 
1087284	-1.364507 
1087285	-1.319763 
1087286	-1.263103 
1087287	-1.221181 
1087288	-1.210006 
1087289	-1.233984 
1087290	-1.286042 
1087291	-1.347073 
1087292	-1.388749 
1087293	-1.387837 
1087294	-1.345972 
1087295	-1.288087 
1087296	-1.242137 
1087297	-1.226281 
1087298	-1.246597 
1087299	-1.297584 
1087300	-1.361968 
1087301	-1.412024 
1087302	-1.420198 
1087303	-1.380001 
1087304	-1.312663 
1087305	-1.248903 
1087306	-1.211939 
1087307	-1.212743 
1087308	-1.250320 
1087309	-1.311830 
1087310	-1.372742 
1087311	-1.402744 
1087312	-1.384151 
1087313	-1.327936 
1087314	-1.263578 
1087315	-1.218477 
1087316	-1.208825 
1087317	-1.238623 
1087318	-1.299910 
1087319	-1.372563 
