1087001	0.740674 
1087002	0.763265 
1087003	0.755288 
1087004	0.716693 
1087005	0.659115 
1087006	0.599360 
1087007	0.552343 
1087008	0.527928 
1087009	0.530640 
1087010	0.559986 
1087011	0.610480 
1087012	0.671446 
1087013	0.727487 
1087014	0.762097 
1087015	0.765009 
1087016	0.737980 
1087017	0.693589 
1087018	0.648318 
1087019	0.615891 
1087020	0.604826 
1087021	0.618646 
1087022	0.656252 
1087023	0.711733 
1087024	0.773698 
1087025	0.825805 
1087026	0.851625 
1087027	0.842481 
1087028	0.802276 
1087029	0.745195 
1087030	0.688161 
1087031	0.644487 
1087032	0.622164 
1087033	0.624157 
1087034	0.648592 
1087035	0.688558 
1087036	0.731898 
1087037	0.762534 
1087038	0.765868 
1087039	0.736664 
1087040	0.682715 
1087041	0.620503 
1087042	0.567178 
1087043	0.535326 
1087044	0.531783 
1087045	0.557901 
1087046	0.609803 
1087047	0.678116 
1087048	0.748030 
1087049	0.802823 
1087050	0.830745 
1087051	0.830799 
1087052	0.812557 
1087053	0.789969 
1087054	0.774998 
1087055	0.775166 
1087056	0.793691 
1087057	0.830088 
1087058	0.880484 
1087059	0.937470 
1087060	0.989930 
1087061	1.024527 
1087062	1.030449 
1087063	1.004944 
1087064	0.954987 
1087065	0.893657 
1087066	0.834373 
1087067	0.787174 
1087068	0.758065 
1087069	0.749394 
1087070	0.759737 
1087071	0.783270 
1087072	0.809021 
1087073	0.821955 
1087074	0.808309 
1087075	0.763374 
1087076	0.695079 
1087077	0.619877 
1087078	0.554964 
1087079	0.513084 
1087080	0.501186 
1087081	0.520501 
1087082	0.566265 
1087083	0.627078 
1087084	0.685349 
1087085	0.721911 
1087086	0.724760 
1087087	0.695837 
1087088	0.649398 
1087089	0.603670 
1087090	0.573225 
1087091	0.566590 
1087092	0.586626 
1087093	0.630877 
1087094	0.691450 
1087095	0.754734 
1087096	0.802671 
1087097	0.818565 
1087098	0.795756 
1087099	0.741946 
1087100	0.674940 
1087101	0.613956 
1087102	0.573655 
1087103	0.562471 
1087104	0.582417 
1087105	0.628803 
1087106	0.689789 
1087107	0.746848 
1087108	0.779434 
1087109	0.774716 
1087110	0.735238 
1087111	0.677326 
1087112	0.621891 
1087113	0.585766 
1087114	0.578612 
1087115	0.603307 
1087116	0.656591 
1087117	0.729344 
1087118	0.806998 
1087119	0.871486 
1087120	0.906702 
1087121	0.906008 
1087122	0.875576 
1087123	0.830237 
1087124	0.785839 
1087125	0.754395 
1087126	0.743083 
1087127	0.754426 
1087128	0.786273 
1087129	0.831536 
1087130	0.877962 
1087131	0.909352 
1087132	0.910739 
1087133	0.876262 
1087134	0.813286 
1087135	0.738767 
1087136	0.671363 
1087137	0.625724 
1087138	0.610666 
1087139	0.628846 
1087140	0.676418 
1087141	0.742691 
1087142	0.810411 
1087143	0.858757 
1087144	0.871460 
1087145	0.845812 
1087146	0.794164 
1087147	0.736604 
1087148	0.691564 
1087149	0.671339 
1087150	0.681666 
1087151	0.722008 
1087152	0.785879 
1087153	0.861312 
1087154	0.931695 
1087155	0.978968 
1087156	0.990811 
1087157	0.967072 
1087158	0.919397 
1087159	0.864497 
1087160	0.817365 
1087161	0.788630 
1087162	0.784217 
1087163	0.805232 
1087164	0.847789 
1087165	0.902817 
1087166	0.956253 
1087167	0.991001 
1087168	0.992808 
1087169	0.957853 
1087170	0.895432 
1087171	0.823036 
1087172	0.758708 
1087173	0.716392 
1087174	0.704321 
1087175	0.724543 
1087176	0.772793 
1087177	0.838573 
1087178	0.905700 
1087179	0.954855 
1087180	0.970735 
1087181	0.950178 
1087182	0.903788 
1087183	0.849482 
1087184	0.804249 
1087185	0.780196 
1087186	0.783699 
1087187	0.815379 
1087188	0.870370 
1087189	0.938817 
1087190	1.006731 
1087191	1.057758 
1087192	1.077634 
1087193	1.060705 
1087194	1.013030 
1087195	0.948929 
1087196	0.884438 
1087197	0.832935 
1087198	0.803601 
1087199	0.800855 
1087200	0.824119 
1087201	0.867708 
1087202	0.920838 
1087203	0.968295 
1087204	0.993349 
1087205	0.984380 
1087206	0.941496 
1087207	0.876900 
1087208	0.808550 
1087209	0.753069 
1087210	0.722228 
1087211	0.721982 
1087212	0.752248 
1087213	0.806978 
1087214	0.874429 
1087215	0.937670 
1087216	0.977790 
1087217	0.981744 
1087218	0.949363 
1087219	0.893138 
1087220	0.831079 
1087221	0.779333 
1087222	0.749155 
1087223	0.746287 
1087224	0.770780 
1087225	0.816947 
1087226	0.873323 
1087227	0.923216 
1087228	0.948277 
1087229	0.936467 
1087230	0.889036 
1087231	0.820015 
1087232	0.748738 
1087233	0.692218 
1087234	0.661790 
1087235	0.662571 
