1096.972000   0.326238
1096.973000   0.338323
1096.974000   0.365319
1096.975000   0.403837
1096.976000   0.447619
1096.977000   0.488102
1096.978000   0.515840
1096.979000   0.523250
1096.980000   0.507743
1096.981000   0.473156
1096.982000   0.428284
1096.983000   0.383639
1096.984000   0.348515
1096.985000   0.329521
1096.986000   0.330154
1096.987000   0.350612
1096.988000   0.387639
1096.989000   0.434674
1096.990000   0.482622
1096.991000   0.521442
1096.992000   0.542850
1096.993000   0.543452
1096.994000   0.526218
1096.995000   0.499006
1096.996000   0.471292
1096.997000   0.451348
1096.998000   0.444852
1096.999000   0.454393
1097.000000   0.479317
1097.001000   0.515768
1097.001000   0.515768
1097.002000   0.556939
1097.003000   0.593764
1097.004000   0.616676
1097.005000   0.618683
1097.006000   0.598380
1097.007000   0.560635
1097.008000   0.514388
1097.009000   0.469396
1097.010000   0.434075
1097.011000   0.414451
1097.012000   0.413598
1097.013000   0.431380
1097.014000   0.464441
1097.015000   0.506439
1097.016000   0.548604
1097.017000   0.580966
1097.018000   0.594858
1097.019000   0.586124
1097.020000   0.556913
1097.021000   0.514673
1097.022000   0.469191
1097.023000   0.429733
1097.024000   0.403350
1097.025000   0.394102
1097.026000   0.402760
1097.027000   0.426811
1097.028000   0.460664
1097.029000   0.496197
1097.030000   0.524103
1097.031000   0.536360
1097.032000   0.529120
1097.033000   0.504270
1097.034000   0.468496
1097.035000   0.430545
1097.036000   0.398614
1097.037000   0.378924
1097.038000   0.375228
1097.039000   0.388625
1097.040000   0.417351
1097.041000   0.456527
1097.042000   0.498034
1097.043000   0.531104
1097.044000   0.544773
1097.045000   0.532166
1097.046000   0.493974
1097.047000   0.438347
1097.048000   0.377263
1097.049000   0.322100
1097.050000   0.281187
1097.051000   0.259181
1097.052000   0.257085
1097.053000   0.272487
1097.054000   0.300104
1097.055000   0.332611
1097.056000   0.361625
1097.057000   0.379262
1097.058000   0.380567
1097.059000   0.365412
1097.060000   0.338284
1097.061000   0.306224
1097.062000   0.276508
1097.063000   0.255212
1097.064000   0.246557
1097.065000   0.252544
1097.066000   0.272633
1097.067000   0.303399
1097.068000   0.338325
1097.069000   0.368176
1097.070000   0.382824
1097.071000   0.374820
1097.072000   0.342971
1097.073000   0.293198
1097.074000   0.235973
1097.075000   0.182364
1097.076000   0.141236
1097.077000   0.118361
1097.078000   0.116460
1097.079000   0.135316
1097.080000   0.171826
1097.081000   0.220094
1097.082000   0.271648
1097.083000   0.316198
1097.084000   0.343801
1097.085000   0.348422
1097.086000   0.330713
1097.087000   0.297703
1097.088000   0.259602
1097.089000   0.226119
1097.090000   0.204322
1097.091000   0.198039
1097.092000   0.207891
1097.093000   0.231490
1097.094000   0.263778
1097.095000   0.297662
1097.096000   0.325229
1097.097000   0.339703
1097.098000   0.337708
1097.099000   0.320567
1097.100000   0.293686
1097.101000   0.264493
1097.102000   0.240301
1097.103000   0.226891
1097.104000   0.227829
1097.105000   0.244235
1097.106000   0.274813
1097.107000   0.315937
1097.108000   0.361751
1097.109000   0.404500
1097.110000   0.435703
1097.111000   0.448570
1097.112000   0.440698
1097.113000   0.415211
1097.114000   0.379496
1097.115000   0.342408
1097.116000   0.311816
1097.117000   0.293432
1097.118000   0.290474
1097.119000   0.303454
1097.120000   0.329949
1097.121000   0.364492
1097.122000   0.398983
1097.123000   0.424143
1097.124000   0.432283
1097.125000   0.420406
1097.126000   0.391560
1097.127000   0.353389
1097.128000   0.315054
1097.129000   0.284559
1097.130000   0.267302
1097.131000   0.265601
1097.132000   0.278730
1097.133000   0.303182
1097.134000   0.333109
1097.135000   0.361024
1097.136000   0.379158
1097.137000   0.381697
1097.138000   0.367174
1097.139000   0.339343
1097.140000   0.305748
1097.141000   0.274918
1097.142000   0.253951
1097.143000   0.247246
1097.144000   0.256042
1097.145000   0.278424
1097.146000   0.309717
1097.147000   0.343226
1097.148000   0.371421
1097.149000   0.387704
1097.150000   0.388360
1097.151000   0.373754
1097.152000   0.348032
1097.153000   0.317531
1097.154000   0.288882
1097.155000   0.267638
1097.156000   0.257542
1097.157000   0.260134
1097.158000   0.274519
1097.159000   0.297291
1097.160000   0.322823
1097.161000   0.344240
1097.162000   0.355239
1097.163000   0.352372
1097.164000   0.336562
1097.165000   0.312765
1097.166000   0.287996
1097.167000   0.268945
1097.168000   0.260263
1097.169000   0.263804
1097.170000   0.278575
1097.171000   0.301117
1097.172000   0.326167
1097.173000   0.347637
1097.174000   0.360006
1097.175000   0.359931
1097.176000   0.347396
1097.177000   0.325755
1097.178000   0.300595
1097.179000   0.278087
1097.180000   0.263620
1097.181000   0.260950
1097.182000   0.271668
1097.183000   0.294838
1097.184000   0.326866
1097.185000   0.361763
1097.186000   0.392131
1097.187000   0.411180
1097.188000   0.415164
1097.189000   0.404846
1097.190000   0.385034
1097.191000   0.362604
1097.192000   0.344280
1097.193000   0.335127
1097.194000   0.337814
1097.195000   0.352374
1097.196000   0.376250
1097.197000   0.404624
1097.198000   0.431222
1097.199000   0.449757
1097.200000   0.455823
1097.201000   0.448470
1097.202000   0.430538
1097.203000   0.407625
1097.204000   0.386335
1097.205000   0.372708
1097.206000   0.371155
1097.207000   0.383811
1097.208000   0.410176
1097.209000   0.447027
1097.210000   0.488641
1097.211000   0.527530
1097.212000   0.556011
1097.213000   0.568525
1097.214000   0.563711
1097.215000   0.544891
1097.216000   0.518620
1097.217000   0.492365
1097.218000   0.472589
1097.219000   0.463669
1097.220000   0.467422
1097.221000   0.482946
1097.222000   0.506702
1097.223000   0.532856
1097.224000   0.554090
1097.225000   0.563236
1097.226000   0.555688
1097.227000   0.531453
1097.228000   0.495376
1097.229000   0.455278
1097.230000   0.419355
1097.231000   0.394260
1097.232000   0.384100
1097.233000   0.389929
1097.234000   0.409555
1097.235000   0.437695
1097.236000   0.466537
1097.237000   0.487079
1097.238000   0.491696
1097.239000   0.477137
1097.240000   0.445960
1097.241000   0.405328
1097.242000   0.364085
1097.243000   0.330064
1097.244000   0.308558
1097.245000   0.301790
1097.246000   0.308883
1097.247000   0.326092
1097.248000   0.347252
1097.249000   0.364703
1097.250000   0.371100
1097.251000   0.361981
1097.252000   0.337729
1097.253000   0.303529
1097.254000   0.267277
1097.255000   0.236915
1097.256000   0.218556
1097.257000   0.215532
1097.258000   0.227983
1097.259000   0.252739
1097.260000   0.283532
1097.261000   0.311859
1097.262000   0.329026
1097.263000   0.329223
1097.264000   0.312020
1097.265000   0.282579
1097.266000   0.249379
1097.267000   0.221126
1097.268000   0.204460
1097.269000   0.202920
1097.270000   0.216660
1097.271000   0.242491
1097.272000   0.274248
1097.273000   0.303741
1097.274000   0.322773
1097.275000   0.325985
1097.276000   0.313123
1097.277000   0.289217
1097.278000   0.262506
1097.279000   0.241524
1097.280000   0.232849
1097.281000   0.239912
1097.282000   0.262526
1097.283000   0.296828
1097.284000   0.335734
1097.285000   0.370287
1097.286000   0.392130
1097.287000   0.396491
1097.288000   0.384093
1097.289000   0.360691
1097.290000   0.334620
1097.291000   0.314010
1097.292000   0.304950
1097.293000   0.310667
1097.294000   0.331272
1097.295000   0.363814
1097.296000   0.402608
1097.297000   0.440007
1097.298000   0.467959
1097.299000   0.480349
1097.300000   0.475262
1097.301000   0.455767
1097.302000   0.428679
1097.303000   0.402194
1097.304000   0.383715
1097.305000   0.378462
1097.306000   0.388793
1097.307000   0.413954
1097.308000   0.450089
1097.309000   0.490503
1097.310000   0.526505
1097.311000   0.549447
1097.312000   0.553690
1097.313000   0.538935
1097.314000   0.510270
1097.315000   0.475956
1097.316000   0.444515
1097.317000   0.422695
1097.318000   0.414580
1097.319000   0.421302
1097.320000   0.440928
1097.321000   0.468462
1097.322000   0.496273
1097.323000   0.515553
1097.324000   0.519009
1097.325000   0.503728
1097.326000   0.472463
1097.327000   0.432461
1097.328000   0.392743
1097.329000   0.361493
1097.330000   0.344370
1097.331000   0.343718
1097.332000   0.358331
1097.333000   0.383599
1097.334000   0.412024
1097.335000   0.434419
1097.336000   0.442285
1097.337000   0.430899
1097.338000   0.401434
1097.339000   0.360487
1097.340000   0.317356
1097.341000   0.280946
1097.342000   0.257851
1097.343000   0.251627
1097.344000   0.262705
1097.345000   0.288507
1097.346000   0.323664
1097.347000   0.360488
1097.348000   0.390230
1097.349000   0.405558
1097.350000   0.403392
1097.351000   0.386164
1097.352000   0.360550
1097.353000   0.334640
1097.354000   0.315351
1097.355000   0.307054
1097.356000   0.311125
1097.357000   0.325983
1097.358000   0.347415
1097.359000   0.369218
1097.360000   0.384366
1097.361000   0.386831
1097.362000   0.373674
1097.363000   0.346323
1097.364000   0.310192
1097.365000   0.272839
1097.366000   0.241796
1097.367000   0.222921
1097.368000   0.219391
1097.369000   0.231131
1097.370000   0.254561
1097.371000   0.282788
1097.372000   0.306709
1097.373000   0.317538
1097.374000   0.310212
1097.375000   0.285737
1097.376000   0.250763
1097.377000   0.214727
1097.378000   0.186544
1097.379000   0.172493
1097.380000   0.175396
1097.381000   0.194534
1097.382000   0.225801
1097.383000   0.262197
1097.384000   0.295048
1097.385000   0.316345
1097.386000   0.321668
1097.387000   0.312082
1097.388000   0.293665
1097.389000   0.274999
1097.390000   0.264209
1097.391000   0.266885
1097.392000   0.285054
1097.393000   0.316901
1097.394000   0.357042
1097.395000   0.397517
1097.396000   0.429788
1097.397000   0.447506
1097.398000   0.448872
1097.399000   0.437162
1097.400000   0.419084
1097.401000   0.402178
1097.402000   0.392764
1097.403000   0.394917
1097.404000   0.410116
1097.405000   0.437229
1097.406000   0.472620
1097.407000   0.510451
1097.408000   0.543450
1097.409000   0.564477
1097.410000   0.568787
1097.411000   0.555908
1097.412000   0.529854
1097.413000   0.497540
