#Coor		Free	+/-		Prob		+/-
6.065000	0.000000	-nan	0.906508	-nan
6.195000	1.418956	-nan	0.083455	-nan
6.325000	2.988629	-nan	0.005963	-nan
6.455000	4.531143	-nan	0.000446	-nan
6.585000	4.818404	-nan	0.000275	-nan
6.715000	4.595607	-nan	0.000400	-nan
6.845000	4.513823	-nan	0.000459	-nan
6.975000	4.530458	-nan	0.000447	-nan
7.105000	4.642610	-nan	0.000370	-nan
7.235000	4.823026	-nan	0.000273	-nan
7.365000	4.937399	-nan	0.000225	-nan
7.495000	4.964284	-nan	0.000215	-nan
7.625000	5.014403	-nan	0.000198	-nan
7.755000	5.049157	-nan	0.000187	-nan
7.885000	5.154263	-nan	0.000156	-nan
8.015000	5.398176	-nan	0.000104	-nan
8.145000	5.780714	-nan	0.000055	-nan
8.275000	6.177233	-nan	0.000028	-nan
8.405000	6.497390	-nan	0.000016	-nan
8.535000	6.751655	-nan	0.000011	-nan
8.665000	6.895718	-nan	0.000008	-nan
8.795000	7.014672	-nan	0.000007	-nan
8.925000	7.186522	-nan	0.000005	-nan
9.055000	7.299572	-nan	0.000004	-nan
9.185000	7.434077	-nan	0.000003	-nan
9.315000	7.485982	-nan	0.000003	-nan
9.445000	7.493880	-nan	0.000003	-nan
9.575000	7.524451	-nan	0.000003	-nan
9.705000	7.534944	-nan	0.000003	-nan
9.835000	7.514851	-nan	0.000003	-nan
9.965000	7.447448	-nan	0.000003	-nan
10.095000	7.387506	-nan	0.000004	-nan
10.225000	7.318690	-nan	0.000004	-nan
10.355000	7.258481	-nan	0.000005	-nan
10.485000	7.145935	-nan	0.000006	-nan
10.615000	7.059873	-nan	0.000006	-nan
10.745000	6.954365	-nan	0.000008	-nan
10.875000	6.826623	-nan	0.000009	-nan
11.005000	6.737056	-nan	0.000011	-nan
11.135000	6.646022	-nan	0.000013	-nan
11.265000	6.614447	-nan	0.000013	-nan
11.395000	6.656729	-nan	0.000013	-nan
11.525000	6.715911	-nan	0.000011	-nan
11.655000	6.781188	-nan	0.000010	-nan
11.785000	6.883093	-nan	0.000009	-nan
11.915000	6.984686	-nan	0.000007	-nan
12.045000	7.061490	-nan	0.000006	-nan
12.175000	7.166475	-nan	0.000005	-nan
12.305000	7.329663	-nan	0.000004	-nan
12.435000	7.564688	-nan	0.000003	-nan
12.565000	7.796070	-nan	0.000002	-nan
12.695000	8.021476	-nan	0.000001	-nan
12.825000	8.149486	-nan	0.000001	-nan
12.955000	8.273300	-nan	0.000001	-nan
13.085000	8.393665	-nan	0.000001	-nan
13.215000	8.539527	-nan	0.000001	-nan
13.345000	8.694572	-nan	0.000000	-nan
13.475000	8.795668	-nan	0.000000	-nan
13.605000	8.928797	-nan	0.000000	-nan
13.735000	9.020486	-nan	0.000000	-nan
13.865000	9.033293	-nan	0.000000	-nan
13.995000	8.986296	-nan	0.000000	-nan
14.125000	8.906212	-nan	0.000000	-nan
14.255000	8.837866	-nan	0.000000	-nan
14.385000	8.818977	-nan	0.000000	-nan
14.515000	8.850413	-nan	0.000000	-nan
14.645000	8.846309	-nan	0.000000	-nan
14.775000	8.825999	-nan	0.000000	-nan
14.905000	8.846549	-nan	0.000000	-nan
15.035000	8.829976	-nan	0.000000	-nan
15.165000	8.807924	-nan	0.000000	-nan
15.295000	8.818760	-nan	0.000000	-nan
15.425000	8.886624	-nan	0.000000	-nan
15.555000	8.920970	-nan	0.000000	-nan
15.685000	8.940528	-nan	0.000000	-nan
15.815000	8.990204	-nan	0.000000	-nan
15.945000	9.083288	-nan	0.000000	-nan
16.075000	9.142800	-nan	0.000000	-nan
16.205000	9.204966	-nan	0.000000	-nan
16.335000	9.295775	-nan	0.000000	-nan
16.465000	9.401542	-nan	0.000000	-nan
16.595000	9.485284	-nan	0.000000	-nan
16.725000	9.534585	-nan	0.000000	-nan
16.855000	9.604847	-nan	0.000000	-nan
16.985000	9.634316	-nan	0.000000	-nan
17.115000	9.635278	-nan	0.000000	-nan
17.245000	9.624125	-nan	0.000000	-nan
17.375000	9.655557	-nan	0.000000	-nan
17.505000	9.656889	-nan	0.000000	-nan
17.635000	9.646328	-nan	0.000000	-nan
17.765000	9.625769	-nan	0.000000	-nan
17.895000	9.556321	-nan	0.000000	-nan
18.025000	9.409312	-nan	0.000000	-nan
18.155000	9.229060	-nan	0.000000	-nan
18.285000	9.089927	-nan	0.000000	-nan
18.415000	9.088653	-nan	0.000000	-nan
18.545000	9.103427	-nan	0.000000	-nan
18.675000	9.073908	-nan	0.000000	-nan
18.805000	9.008817	-nan	0.000000	-nan
18.935000	8.864503	-nan	0.000000	-nan
#Window		Free	+/-	
#0	0.000000	-nan
#1	1.607603	-nan
#2	3.875908	-nan
#3	4.230403	-nan
#4	4.637485	-nan
#5	5.792764	-nan
#6	6.488084	-nan
#7	6.774382	-nan
#8	6.695450	-nan
#9	6.397230	-nan
#10	6.019629	-nan
#11	5.986659	-nan
#12	6.303292	-nan
#13	6.884916	-nan
#14	7.565299	-nan
#15	8.070584	-nan
#16	8.229771	-nan
#17	8.114178	-nan
#18	8.104133	-nan
#19	8.171306	-nan
#20	8.370991	-nan
#21	8.674646	-nan
#22	8.888756	-nan
#23	8.917817	-nan
#24	8.662332	-nan
#25	8.363365	-nan
