-1.691500,4.638141
-1.674500,4.452134
-1.657500,4.497929
-1.640500,4.474802
-1.623500,4.469622
-1.606500,4.543787
-1.589500,4.520725
-1.572500,4.494290
-1.555500,4.430180
-1.538500,4.493210
-1.521500,4.571578
-1.504500,4.633927
-1.487500,4.499513
-1.470500,4.580623
-1.453500,4.684100
-1.436500,4.637768
-1.419500,4.706442
-1.402500,4.646666
-1.385500,4.667175
-1.368500,4.789669
-1.351500,4.692261
-1.334500,4.782376
-1.317500,4.796269
-1.300500,4.786506
-1.283500,4.732640
-1.266500,4.796781
-1.249500,4.871087
-1.232500,4.868370
-1.215500,4.883134
-1.198500,4.887395
-1.181500,4.984735
-1.164500,4.996911
-1.147500,5.037053
-1.130500,5.129681
-1.113500,5.181344
-1.096500,5.251801
-1.079500,5.312829
-1.062500,5.453584
-1.045500,5.447053
-1.028500,5.459611
-1.011500,5.720927
-0.994500,5.876911
-0.977500,5.990810
-0.960500,6.134515
-0.943500,6.207544
-0.926500,6.347703
-0.909500,6.391472
-0.892500,6.590123
-0.875500,6.669605
-0.858500,6.739655
-0.841500,6.973461
-0.824500,7.049043
-0.807500,7.092653
-0.790500,7.149635
-0.773500,7.328875
-0.756500,7.440067
-0.739500,7.589871
-0.722500,7.684807
-0.705500,7.752782
-0.688500,7.856139
-0.671500,8.016061
-0.654500,8.140007
-0.637500,8.212996
-0.620500,8.281199
-0.603500,8.414222
-0.586500,8.615390
-0.569500,8.715884
-0.552500,8.956762
-0.535500,9.144770
-0.518500,9.231907
-0.501500,9.493547
-0.484500,9.586801
-0.467500,9.731456
-0.450500,9.951265
-0.433500,10.123231
-0.416500,10.249318
-0.399500,10.459331
-0.382500,10.553388
-0.365500,10.797412
-0.348500,10.922531
-0.331500,11.175854
-0.314500,11.274058
-0.297500,11.369890
-0.280500,11.505699
-0.263500,11.735041
-0.246500,11.742767
-0.229500,11.946171
-0.212500,12.065295
-0.195500,12.194577
-0.178500,12.285009
-0.161500,12.349105
-0.144500,12.428282
-0.127500,12.472803
